gwgroupid,countries_gwid,year,groupname,countryname,statusname,status_pwrrank,upgraded10,incidence_flag,incidence_terr_flag,incidence_gov_flag,geo_concentrated
55103000,551,2003,Lozi (Barotse),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55104000,551,2003,Luanda (NW Province),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55105000,551,2003,Luvale (NW Province),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55302000,553,2003,Central (Chewa),Malawi,JUNIOR PARTNER,4,0,0,0,0,1
55303000,553,2003,"Northerners (Tumbuka, Tonga, Ngonde)",Malawi,JUNIOR PARTNER,4,1,0,0,0,1
56001000,560,2003,Afrikaners,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56002000,560,2003,Asians,South Africa,JUNIOR PARTNER,4,1,0,0,0,0
56003000,560,2003,Coloreds,South Africa,JUNIOR PARTNER,4,1,0,0,0,1
56004000,560,2003,English Speakers,South Africa,JUNIOR PARTNER,4,1,0,0,0,1
56005100,560,2003,Zulu,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005310,560,2003,Pedi (North Sotho),South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005320,560,2003,South Sotho,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005400,560,2003,Tswana,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005500,560,2003,Tsonga,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005600,560,2003,Swazi,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005700,560,2003,Venda,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005800,560,2003,Ndebele,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56502000,565,2003,Basubia,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56503000,565,2003,Coloreds,Namibia,JUNIOR PARTNER,4,0,0,0,0,0
56504000,565,2003,Damara,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56505000,565,2003,"Herero, Mbanderu",Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56506000,565,2003,Kavango,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56508000,565,2003,Nama,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56511000,565,2003,Whites,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
57102000,571,2003,Kalanga,Botswana,JUNIOR PARTNER,4,0,0,0,0,1
57105000,571,2003,White,Botswana,JUNIOR PARTNER,4,0,0,0,0,0
59001200,590,2003,Marathis,Mauritius,JUNIOR PARTNER,4,0,0,0,0,0
59001300,590,2003,Tamils and Telugus,Mauritius,JUNIOR PARTNER,4,0,0,0,0,0
59002000,590,2003,Muslims,Mauritius,JUNIOR PARTNER,4,0,0,0,0,0
59003000,590,2003,Creoles,Mauritius,JUNIOR PARTNER,4,0,0,0,0,1
59004000,590,2003,Franco-Mauritians,Mauritius,JUNIOR PARTNER,4,0,0,0,0,0
43202000,432,2004,Tuareg,Mali,JUNIOR PARTNER,4,0,0,0,0,1
43203000,432,2004,Arabs/Moors,Mali,JUNIOR PARTNER,4,0,0,0,0,1
43302000,433,2004,"Pulaar (Peul, Toucouleur)",Senegal,JUNIOR PARTNER,4,0,0,0,0,1
43303000,433,2004,Serer,Senegal,JUNIOR PARTNER,4,0,0,0,0,1
43304000,433,2004,Mandingue (and other eastern groups),Senegal,JUNIOR PARTNER,4,0,0,0,0,1
43305000,433,2004,Diola,Senegal,JUNIOR PARTNER,4,0,0,0,0,1
43402000,434,2004,Southeastern (Yoruba/Nagot and Goun),Benin,JUNIOR PARTNER,4,0,0,0,0,1
43404000,434,2004,Southwestern (Adja),Benin,JUNIOR PARTNER,4,0,0,0,0,1
43502000,435,2004,Haratins (Black Moors),Mauritania,JUNIOR PARTNER,4,0,0,0,0,1
43602000,436,2004,Hausa,Niger,JUNIOR PARTNER,4,1,0,0,0,1
43603000,436,2004,Kanouri,Niger,JUNIOR PARTNER,4,1,0,0,0,1
43605000,436,2004,Toubou,Niger,JUNIOR PARTNER,4,1,0,0,0,1
43606000,436,2004,Tuareg,Niger,JUNIOR PARTNER,4,1,0,0,0,1
43701000,437,2004,Baule,Cote D'Ivoire,JUNIOR PARTNER,4,0,0,0,0,1
43703000,437,2004,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,JUNIOR PARTNER,4,1,1,0,1,1
43704000,437,2004,Other Akans,Cote D'Ivoire,JUNIOR PARTNER,4,0,0,0,0,1
43705000,437,2004,Southern Mande,Cote D'Ivoire,JUNIOR PARTNER,4,1,1,0,1,1
45202000,452,2004,Ewe,Ghana,JUNIOR PARTNER,4,0,0,0,0,1
45203000,452,2004,Ga-Adangbe,Ghana,JUNIOR PARTNER,4,0,0,0,0,1
45206000,452,2004,"Northern Groups (Mole-Dagbani, Gurma, Grusi)",Ghana,JUNIOR PARTNER,4,0,0,0,0,1
45207000,452,2004,Other Akans,Ghana,JUNIOR PARTNER,4,0,0,0,0,1
47101000,471,2004,Bamileke,Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47102000,471,2004,Bassa/Duala,Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47104000,471,2004,Fulani (and other northern Muslim peoples),Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47105000,471,2004,Northwestern Anglophones (Grassfielders),Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47106000,471,2004,Southwestern Anglophones (Bakweri etc.),Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47501000,475,2004,Hausa-Fulani and Muslim Middle Belt,Nigeria,JUNIOR PARTNER,4,0,0,0,0,1
47502000,475,2004,Igbo,Nigeria,JUNIOR PARTNER,4,1,0,0,0,1
48101000,481,2004,Eshira/Bapounou,Gabon,JUNIOR PARTNER,4,0,0,0,0,1
48103000,481,2004,Fang,Gabon,JUNIOR PARTNER,4,0,0,0,0,1
48105010,481,2004,Nkomi,Gabon,JUNIOR PARTNER,4,0,0,0,0,1
48205030,482,2004,Banda,Central African Republic,JUNIOR PARTNER,4,0,0,0,0,0
48206010,482,2004,"Other Riverine groups (Banziri, Songo etc.)",Central African Republic,JUNIOR PARTNER,4,0,0,0,0,0
48206040,482,2004,Ngbaka/Mbaka,Central African Republic,JUNIOR PARTNER,4,0,0,0,0,1
48206080,482,2004,Yakoma,Central African Republic,JUNIOR PARTNER,4,1,0,0,0,1
48302100,483,2004,Hadjerai,Chad,JUNIOR PARTNER,4,0,0,0,0,1
48304000,483,2004,Sara,Chad,JUNIOR PARTNER,4,0,0,0,0,1
48306000,483,2004,Toubou,Chad,JUNIOR PARTNER,4,0,0,0,0,1
48402000,484,2004,Batéké,Congo,JUNIOR PARTNER,4,0,0,0,0,1
48406050,484,2004,Kouyou,Congo,JUNIOR PARTNER,4,0,0,0,0,1
49002000,490,2004,Mbandja,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
49006000,490,2004,Ngbaka,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
49008000,490,2004,Ngbandi,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
49010000,490,2004,Other Kivu groups,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
49013000,490,2004,Tutsi-Banyamulenge,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
50002000,500,2004,Baganda,Uganda,JUNIOR PARTNER,4,0,0,0,0,1
50004000,500,2004,Basoga,Uganda,JUNIOR PARTNER,4,0,0,0,0,1
50101000,501,2004,Kalenjin-Masai-Turkana-Samburu,Kenya,JUNIOR PARTNER,4,0,0,0,0,1
50102000,501,2004,Kamba,Kenya,JUNIOR PARTNER,4,0,0,0,0,1
50105000,501,2004,Luhya,Kenya,JUNIOR PARTNER,4,0,0,0,0,1
50106000,501,2004,Luo,Kenya,JUNIOR PARTNER,4,1,0,0,0,1
50107000,501,2004,Mijikenda,Kenya,JUNIOR PARTNER,4,0,0,0,0,1
52202000,522,2004,Afar,Djibouti,JUNIOR PARTNER,4,1,0,0,0,1
53002000,530,2004,Amhara,Ethiopia,JUNIOR PARTNER,4,0,0,0,0,1
53006000,530,2004,Oroma,Ethiopia,JUNIOR PARTNER,4,0,1,1,0,1
53102100,531,2004,Other Muslims,Eritrea,JUNIOR PARTNER,4,0,0,0,0,1
54101000,541,2004,Makonde-Yao,Mozambique,JUNIOR PARTNER,4,0,0,0,0,1
55102000,551,2004,Kaonde (NW Province),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55103000,551,2004,Lozi (Barotse),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55104000,551,2004,Luanda (NW Province),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55105000,551,2004,Luvale (NW Province),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55302000,553,2004,Central (Chewa),Malawi,JUNIOR PARTNER,4,0,0,0,0,1
55303000,553,2004,"Northerners (Tumbuka, Tonga, Ngonde)",Malawi,JUNIOR PARTNER,4,1,0,0,0,1
56001000,560,2004,Afrikaners,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56002000,560,2004,Asians,South Africa,JUNIOR PARTNER,4,1,0,0,0,0
56003000,560,2004,Coloreds,South Africa,JUNIOR PARTNER,4,1,0,0,0,1
56004000,560,2004,English Speakers,South Africa,JUNIOR PARTNER,4,1,0,0,0,1
56005100,560,2004,Zulu,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005310,560,2004,Pedi (North Sotho),South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005320,560,2004,South Sotho,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005400,560,2004,Tswana,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005500,560,2004,Tsonga,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005600,560,2004,Swazi,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005700,560,2004,Venda,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005800,560,2004,Ndebele,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56502000,565,2004,Basubia,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56503000,565,2004,Coloreds,Namibia,JUNIOR PARTNER,4,0,0,0,0,0
56504000,565,2004,Damara,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56505000,565,2004,"Herero, Mbanderu",Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56506000,565,2004,Kavango,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56508000,565,2004,Nama,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56511000,565,2004,Whites,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
57102000,571,2004,Kalanga,Botswana,JUNIOR PARTNER,4,0,0,0,0,1
57105000,571,2004,White,Botswana,JUNIOR PARTNER,4,0,0,0,0,0
59001200,590,2004,Marathis,Mauritius,JUNIOR PARTNER,4,0,0,0,0,0
59001300,590,2004,Tamils and Telugus,Mauritius,JUNIOR PARTNER,4,0,0,0,0,0
59002000,590,2004,Muslims,Mauritius,JUNIOR PARTNER,4,0,0,0,0,0
59003000,590,2004,Creoles,Mauritius,JUNIOR PARTNER,4,0,0,0,0,1
59004000,590,2004,Franco-Mauritians,Mauritius,JUNIOR PARTNER,4,0,0,0,0,0
43202000,432,2005,Tuareg,Mali,JUNIOR PARTNER,4,0,0,0,0,1
43203000,432,2005,Arabs/Moors,Mali,JUNIOR PARTNER,4,0,0,0,0,1
43302000,433,2005,"Pulaar (Peul, Toucouleur)",Senegal,JUNIOR PARTNER,4,0,0,0,0,1
43303000,433,2005,Serer,Senegal,JUNIOR PARTNER,4,0,0,0,0,1
43304000,433,2005,Mandingue (and other eastern groups),Senegal,JUNIOR PARTNER,4,0,0,0,0,1
43305000,433,2005,Diola,Senegal,JUNIOR PARTNER,4,0,0,0,0,1
43402000,434,2005,Southeastern (Yoruba/Nagot and Goun),Benin,JUNIOR PARTNER,4,0,0,0,0,1
43404000,434,2005,Southwestern (Adja),Benin,JUNIOR PARTNER,4,0,0,0,0,1
43502000,435,2005,Haratins (Black Moors),Mauritania,JUNIOR PARTNER,4,0,0,0,0,1
43602000,436,2005,Hausa,Niger,JUNIOR PARTNER,4,1,0,0,0,1
43603000,436,2005,Kanouri,Niger,JUNIOR PARTNER,4,1,0,0,0,1
43605000,436,2005,Toubou,Niger,JUNIOR PARTNER,4,1,0,0,0,1
43701000,437,2005,Baule,Cote D'Ivoire,JUNIOR PARTNER,4,0,0,0,0,1
43703000,437,2005,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,JUNIOR PARTNER,4,1,0,0,0,1
43704000,437,2005,Other Akans,Cote D'Ivoire,JUNIOR PARTNER,4,0,0,0,0,1
43705000,437,2005,Southern Mande,Cote D'Ivoire,JUNIOR PARTNER,4,1,0,0,0,1
45202000,452,2005,Ewe,Ghana,JUNIOR PARTNER,4,0,0,0,0,1
45203000,452,2005,Ga-Adangbe,Ghana,JUNIOR PARTNER,4,0,0,0,0,1
45206000,452,2005,"Northern Groups (Mole-Dagbani, Gurma, Grusi)",Ghana,JUNIOR PARTNER,4,0,0,0,0,1
45207000,452,2005,Other Akans,Ghana,JUNIOR PARTNER,4,0,0,0,0,1
47101000,471,2005,Bamileke,Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47102000,471,2005,Bassa/Duala,Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47104000,471,2005,Fulani (and other northern Muslim peoples),Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47105000,471,2005,Northwestern Anglophones (Grassfielders),Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47106000,471,2005,Southwestern Anglophones (Bakweri etc.),Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47501000,475,2005,Hausa-Fulani and Muslim Middle Belt,Nigeria,JUNIOR PARTNER,4,0,0,0,0,1
47502000,475,2005,Igbo,Nigeria,JUNIOR PARTNER,4,1,0,0,0,1
48101000,481,2005,Eshira/Bapounou,Gabon,JUNIOR PARTNER,4,0,0,0,0,1
48103000,481,2005,Fang,Gabon,JUNIOR PARTNER,4,0,0,0,0,1
48105010,481,2005,Nkomi,Gabon,JUNIOR PARTNER,4,0,0,0,0,1
48205030,482,2005,Banda,Central African Republic,JUNIOR PARTNER,4,0,0,0,0,0
48206010,482,2005,"Other Riverine groups (Banziri, Songo etc.)",Central African Republic,JUNIOR PARTNER,4,0,0,0,0,0
48206040,482,2005,Ngbaka/Mbaka,Central African Republic,JUNIOR PARTNER,4,0,0,0,0,1
48206080,482,2005,Yakoma,Central African Republic,JUNIOR PARTNER,4,1,0,0,0,1
48302100,483,2005,Hadjerai,Chad,JUNIOR PARTNER,4,0,0,0,0,1
48304000,483,2005,Sara,Chad,JUNIOR PARTNER,4,0,0,0,0,1
48306000,483,2005,Toubou,Chad,JUNIOR PARTNER,4,0,0,0,0,1
48402000,484,2005,Batéké,Congo,JUNIOR PARTNER,4,0,0,0,0,1
48406050,484,2005,Kouyou,Congo,JUNIOR PARTNER,4,0,0,0,0,1
49002000,490,2005,Mbandja,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
49006000,490,2005,Ngbaka,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
49008000,490,2005,Ngbandi,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
49010000,490,2005,Other Kivu groups,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
49013000,490,2005,Tutsi-Banyamulenge,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
50002000,500,2005,Baganda,Uganda,JUNIOR PARTNER,4,0,0,0,0,1
50004000,500,2005,Basoga,Uganda,JUNIOR PARTNER,4,0,0,0,0,1
50101000,501,2005,Kalenjin-Masai-Turkana-Samburu,Kenya,JUNIOR PARTNER,4,0,0,0,0,1
50102000,501,2005,Kamba,Kenya,JUNIOR PARTNER,4,0,0,0,0,1
50105000,501,2005,Luhya,Kenya,JUNIOR PARTNER,4,0,0,0,0,1
50106000,501,2005,Luo,Kenya,JUNIOR PARTNER,4,1,0,0,0,1
50107000,501,2005,Mijikenda,Kenya,JUNIOR PARTNER,4,0,0,0,0,1
52202000,522,2005,Afar,Djibouti,JUNIOR PARTNER,4,0,0,0,0,1
53002000,530,2005,Amhara,Ethiopia,JUNIOR PARTNER,4,0,0,0,0,1
53006000,530,2005,Oroma,Ethiopia,JUNIOR PARTNER,4,0,1,1,0,1
53102100,531,2005,Other Muslims,Eritrea,JUNIOR PARTNER,4,0,0,0,0,1
54101000,541,2005,Makonde-Yao,Mozambique,JUNIOR PARTNER,4,0,0,0,0,1
55102000,551,2005,Kaonde (NW Province),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55103000,551,2005,Lozi (Barotse),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55104000,551,2005,Luanda (NW Province),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55105000,551,2005,Luvale (NW Province),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55302000,553,2005,Central (Chewa),Malawi,JUNIOR PARTNER,4,0,0,0,0,1
55303000,553,2005,"Northerners (Tumbuka, Tonga, Ngonde)",Malawi,JUNIOR PARTNER,4,0,0,0,0,1
56001000,560,2005,Afrikaners,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56002000,560,2005,Asians,South Africa,JUNIOR PARTNER,4,0,0,0,0,0
56003000,560,2005,Coloreds,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56004000,560,2005,English Speakers,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005100,560,2005,Zulu,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005310,560,2005,Pedi (North Sotho),South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005320,560,2005,South Sotho,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005400,560,2005,Tswana,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005500,560,2005,Tsonga,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005600,560,2005,Swazi,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005700,560,2005,Venda,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005800,560,2005,Ndebele,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56502000,565,2005,Basubia,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56503000,565,2005,Coloreds,Namibia,JUNIOR PARTNER,4,0,0,0,0,0
56504000,565,2005,Damara,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56505000,565,2005,"Herero, Mbanderu",Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56506000,565,2005,Kavango,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56508000,565,2005,Nama,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
56511000,565,2005,Whites,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
57102000,571,2005,Kalanga,Botswana,JUNIOR PARTNER,4,0,0,0,0,1
57105000,571,2005,White,Botswana,JUNIOR PARTNER,4,0,0,0,0,0
59001200,590,2005,Marathis,Mauritius,JUNIOR PARTNER,4,0,0,0,0,0
59001300,590,2005,Tamils and Telugus,Mauritius,JUNIOR PARTNER,4,0,0,0,0,0
59002000,590,2005,Muslims,Mauritius,JUNIOR PARTNER,4,0,0,0,0,0
59003000,590,2005,Creoles,Mauritius,JUNIOR PARTNER,4,0,0,0,0,1
59004000,590,2005,Franco-Mauritians,Mauritius,JUNIOR PARTNER,4,0,0,0,0,0
40401000,404,2006,Balanta,Guinea-Bissau,JUNIOR PARTNER,4,1,0,0,0,1
40403000,404,2006,Manjaco,Guinea-Bissau,JUNIOR PARTNER,4,1,0,0,0,1
43202000,432,2006,Tuareg,Mali,JUNIOR PARTNER,4,0,0,0,0,1
43203000,432,2006,Arabs/Moors,Mali,JUNIOR PARTNER,4,0,0,0,0,1
43302000,433,2006,"Pulaar (Peul, Toucouleur)",Senegal,JUNIOR PARTNER,4,0,0,0,0,1
43303000,433,2006,Serer,Senegal,JUNIOR PARTNER,4,0,0,0,0,1
43304000,433,2006,Mandingue (and other eastern groups),Senegal,JUNIOR PARTNER,4,0,0,0,0,1
43305000,433,2006,Diola,Senegal,JUNIOR PARTNER,4,0,0,0,0,1
43402000,434,2006,Southeastern (Yoruba/Nagot and Goun),Benin,JUNIOR PARTNER,4,0,0,0,0,1
43404000,434,2006,Southwestern (Adja),Benin,JUNIOR PARTNER,4,0,0,0,0,1
43502000,435,2006,Haratins (Black Moors),Mauritania,JUNIOR PARTNER,4,0,0,0,0,1
43602000,436,2006,Hausa,Niger,JUNIOR PARTNER,4,1,0,0,0,1
43603000,436,2006,Kanouri,Niger,JUNIOR PARTNER,4,1,0,0,0,1
43605000,436,2006,Toubou,Niger,JUNIOR PARTNER,4,1,0,0,0,1
43701000,437,2006,Baule,Cote D'Ivoire,JUNIOR PARTNER,4,0,0,0,0,1
43703000,437,2006,Northerners (Mande and Voltaic/Gur),Cote D'Ivoire,JUNIOR PARTNER,4,1,0,0,0,1
43704000,437,2006,Other Akans,Cote D'Ivoire,JUNIOR PARTNER,4,0,0,0,0,1
43705000,437,2006,Southern Mande,Cote D'Ivoire,JUNIOR PARTNER,4,1,0,0,0,1
45003020,450,2006,Gio,Liberia,JUNIOR PARTNER,4,1,0,0,0,1
45003050,450,2006,Krahn (Guere),Liberia,JUNIOR PARTNER,4,1,0,0,0,1
45003070,450,2006,Mandingo,Liberia,JUNIOR PARTNER,4,1,0,0,0,1
45003080,450,2006,Mano,Liberia,JUNIOR PARTNER,4,1,0,0,0,1
45102000,451,2006,Kono,Sierra Leone,JUNIOR PARTNER,4,1,0,0,0,1
45105000,451,2006,"Northern Groups (Temne, Limba)",Sierra Leone,JUNIOR PARTNER,4,1,0,0,0,1
45202000,452,2006,Ewe,Ghana,JUNIOR PARTNER,4,0,0,0,0,1
45203000,452,2006,Ga-Adangbe,Ghana,JUNIOR PARTNER,4,0,0,0,0,1
45206000,452,2006,"Northern Groups (Mole-Dagbani, Gurma, Grusi)",Ghana,JUNIOR PARTNER,4,0,0,0,0,1
45207000,452,2006,Other Akans,Ghana,JUNIOR PARTNER,4,0,0,0,0,1
46101000,461,2006,Ewe (and related groups),Togo,JUNIOR PARTNER,4,1,0,0,0,1
47101000,471,2006,Bamileke,Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47102000,471,2006,Bassa/Duala,Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47104000,471,2006,Fulani (and other northern Muslim peoples),Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47105000,471,2006,Northwestern Anglophones (Grassfielders),Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47106000,471,2006,Southwestern Anglophones (Bakweri etc.),Cameroon,JUNIOR PARTNER,4,0,0,0,0,1
47501000,475,2006,Hausa-Fulani and Muslim Middle Belt,Nigeria,JUNIOR PARTNER,4,0,0,0,0,1
47502000,475,2006,Igbo,Nigeria,JUNIOR PARTNER,4,1,0,0,0,1
48101000,481,2006,Eshira/Bapounou,Gabon,JUNIOR PARTNER,4,0,0,0,0,1
48103000,481,2006,Fang,Gabon,JUNIOR PARTNER,4,0,0,0,0,1
48105000,481,2006,Myene,Gabon,JUNIOR PARTNER,4,0,0,0,0,1
48205030,482,2006,Banda,Central African Republic,JUNIOR PARTNER,4,0,0,0,0,0
48206010,482,2006,"Other Riverine groups (Banziri, Songo etc.)",Central African Republic,JUNIOR PARTNER,4,0,0,0,0,0
48206040,482,2006,Ngbaka/Mbaka,Central African Republic,JUNIOR PARTNER,4,0,0,0,0,1
48206080,482,2006,Yakoma,Central African Republic,JUNIOR PARTNER,4,1,0,0,0,1
48302100,483,2006,Hadjerai,Chad,JUNIOR PARTNER,4,0,0,0,0,1
48304000,483,2006,Sara,Chad,JUNIOR PARTNER,4,0,0,0,0,1
48306000,483,2006,Toubou,Chad,JUNIOR PARTNER,4,0,0,0,0,1
48402000,484,2006,Batéké,Congo,JUNIOR PARTNER,4,0,0,0,0,1
48406050,484,2006,Kouyou,Congo,JUNIOR PARTNER,4,0,0,0,0,1
49002000,490,2006,Mbandja,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
49006000,490,2006,Ngbaka,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
49008000,490,2006,Ngbandi,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
49010000,490,2006,Other Kivu groups,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,0,0,0,1
49013000,490,2006,Tutsi-Banyamulenge,"Congo, Democratic Republic of (Zaire)",JUNIOR PARTNER,4,1,1,0,1,1
50002000,500,2006,Baganda,Uganda,JUNIOR PARTNER,4,0,0,0,0,1
50004000,500,2006,Basoga,Uganda,JUNIOR PARTNER,4,0,0,0,0,1
50101000,501,2006,Kalenjin-Masai-Turkana-Samburu,Kenya,JUNIOR PARTNER,4,0,0,0,0,1
50102000,501,2006,Kamba,Kenya,JUNIOR PARTNER,4,0,0,0,0,1
50105000,501,2006,Luhya,Kenya,JUNIOR PARTNER,4,0,0,0,0,1
50107000,501,2006,Mijikenda,Kenya,JUNIOR PARTNER,4,0,0,0,0,1
51602000,516,2006,Tutsi,Burundi,JUNIOR PARTNER,4,0,0,0,0,0
52202000,522,2006,Afar,Djibouti,JUNIOR PARTNER,4,0,0,0,0,1
53002000,530,2006,Amhara,Ethiopia,JUNIOR PARTNER,4,0,0,0,0,1
53006000,530,2006,Oroma,Ethiopia,JUNIOR PARTNER,4,0,1,1,0,1
53102100,531,2006,Other Muslims,Eritrea,JUNIOR PARTNER,4,0,0,0,0,1
54101000,541,2006,Makonde-Yao,Mozambique,JUNIOR PARTNER,4,0,0,0,0,1
55102000,551,2006,Kaonde (NW Province),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55103000,551,2006,Lozi (Barotse),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55104000,551,2006,Luanda (NW Province),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55105000,551,2006,Luvale (NW Province),Zambia,JUNIOR PARTNER,4,0,0,0,0,1
55302000,553,2006,Central (Chewa),Malawi,JUNIOR PARTNER,4,0,0,0,0,1
55303000,553,2006,"Northerners (Tumbuka, Tonga, Ngonde)",Malawi,JUNIOR PARTNER,4,0,0,0,0,1
56001000,560,2006,Afrikaners,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56002000,560,2006,Asians,South Africa,JUNIOR PARTNER,4,0,0,0,0,0
56003000,560,2006,Coloreds,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56004000,560,2006,English Speakers,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005100,560,2006,Zulu,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005310,560,2006,Pedi (North Sotho),South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005320,560,2006,South Sotho,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005400,560,2006,Tswana,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005500,560,2006,Tsonga,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005600,560,2006,Swazi,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005700,560,2006,Venda,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56005800,560,2006,Ndebele,South Africa,JUNIOR PARTNER,4,0,0,0,0,1
56502000,565,2006,Basubia,Namibia,JUNIOR PARTNER,4,0,0,0,0,1
